transaction_id,line_item_id,invoice_id,synced_at,txn_type,txn_source,txn_date,inv_supplier_name,inv_supplier_gstin,inv_supplier_pan,inv_supplier_city,inv_supplier_state,inv_supplier_email,inv_supplier_phone,inv_supplier_bank_name,vnd_vendor_id,vnd_vendor_code,vnd_vendor_name_normalized,vnd_vendor_type,vnd_trade_category,vnd_overall_rating,vnd_financial_health,vnd_blacklisted,vnd_approved_vendor,vnd_msme_flag,inv_project_id,inv_project_code,inv_project_name,prj_client_name,prj_site_city,prj_site_state,prj_type,prj_total_contract_value,prj_is_epc,prj_status,inv_invoice_number,inv_invoice_date,inv_invoice_type,inv_invoice_currency,inv_place_of_supply,inv_li_sl_no,inv_li_description,inv_li_hsn_sac_code,inv_li_quantity,inv_li_uom,inv_li_uom_normalized,inv_li_unit_rate,inv_li_taxable_amount,inv_li_total_amount,inv_li_epc_category,inv_li_material_type,inv_taxable_amount,inv_cgst_amount,inv_sgst_amount,inv_igst_amount,inv_other_charges,inv_total_amount,inv_duplicate_flag,inv_off_contract_flag,inv_price_variance_flag,inv_grn_matched,po_over_invoiced_flag,row_process_id
INV-10A1BE24,LI-0000034,INV-E30DA52B,2026-05-08 18:01:39,invoice,ocr_pdf,2024-10-10,Alfred Miller Contracting,92-8846089,44-787194-8613,Lake Charles,LA,procurement@alfredmiller.com,+1-927-436-6746,JPMorgan Chase,00000000-0000-0000-0000-000183cff176,VND-AMC-001,Alfred Miller Contracting,subcontractor,civil,4.3,A,0,1,0,PROJ-LNG-004,BEC-LNG-RG5,Rio Grande LNG Train 5,NextDecade Corporation,Brownsville,TX,lng,4320000000,1,active,AM-2024-0000034,2024-10-10,tax_invoice,USD,TX,11,Civil supply — Rio Grande LNG Train 5 Lot 11,2523,25.5,CY,CY,2469.39,62969.44,62969.44,civil,aggregate,62969.44,0.0,0.0,0.0,129.15,62969.44,0,0,0,0,0,34
INV-83703D95,LI-0000035,INV-8896FBC8,2026-05-08 18:01:39,invoice,ocr_pdf,2024-09-11,Alfred Miller Contracting,92-8846089,44-787194-8613,Lake Charles,LA,procurement@alfredmiller.com,+1-927-436-6746,JPMorgan Chase,00000000-0000-0000-0000-000183cff176,VND-AMC-001,Alfred Miller Contracting,subcontractor,civil,4.3,A,0,1,0,PROJ-LNG-004,BEC-LNG-RG5,Rio Grande LNG Train 5,NextDecade Corporation,Brownsville,TX,lng,4320000000,1,active,AM-2024-0000035,2024-09-11,tax_invoice,USD,TX,12,Civil supply — Rio Grande LNG Train 5 Lot 12,3926,27.25,CY,CY,7000.37,101637.32,190760.08,civil,aggregate,101637.32,0.0,0.0,0.0,87.42,190760.08,0,0,1,0,0,35
INV-FADFE833,LI-0000036,INV-F6F3FFFD,2026-05-08 18:01:39,invoice,ocr_pdf,2023-04-23,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2023-0000036,2023-04-23,tax_invoice,USD,I,1,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 1,8419,9.74,LS,LS,174058.28,1695327.65,1780094.03,equipment,equipment,1695327.65,0.0,0.0,0.0,333.8,1780094.03,0,0,0,0,0,36
INV-9FDA52DE,LI-0000037,INV-0F44A2A8,2026-05-08 18:01:39,invoice,ocr_pdf,2021-11-12,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2021-0000037,2021-11-12,tax_invoice,USD,I,2,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 2,8481,20.14,LS,LS,214913.24,2417075.11,4328352.65,equipment,equipment,2417075.11,0.0,0.0,0.0,361.1,4328352.65,0,0,1,0,0,37
INV-1EF9A7E7,LI-0000038,INV-78EC70FE,2026-05-08 18:01:39,invoice,ocr_pdf,2020-12-27,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2020-0000038,2020-12-27,tax_invoice,USD,I,3,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 3,8544,22.05,LS,LS,45734.99,1008456.53,1008456.53,equipment,equipment,1008456.53,0.0,0.0,0.0,69.37,1008456.53,0,0,0,0,0,38
INV-70DC859B,LI-0000039,INV-25785808,2026-05-08 18:01:39,invoice,ocr_pdf,2020-07-23,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2020-0000039,2020-07-23,tax_invoice,USD,I,4,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 4,7306,27.25,LS,LS,337586.86,9199241.94,9958179.4,equipment,equipment,9199241.94,0.0,0.0,0.0,73.58,9958179.4,0,0,0,0,0,39
INV-16218683,LI-0000040,INV-5EFA9C7F,2026-05-08 18:01:39,invoice,ocr_pdf,2024-06-06,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2024-0000040,2024-06-06,tax_invoice,USD,I,5,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 5,7213,16.85,LS,LS,429950.52,7244666.26,7244666.26,equipment,equipment,7244666.26,0.0,0.0,0.0,337.64,7244666.26,0,0,0,0,0,40
INV-C1C9FA8D,LI-0000041,INV-DC511459,2026-05-08 18:01:39,invoice,ocr_pdf,2021-01-13,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2021-0000041,2021-01-13,tax_invoice,USD,I,6,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 6,8413,37.6,LS,LS,430978.54,16204793.1,16204793.1,equipment,equipment,16204793.1,0.0,0.0,0.0,129.69,16204793.1,0,0,0,0,0,41
INV-6B215846,LI-0000042,INV-ED887901,2026-05-08 18:01:39,invoice,ocr_pdf,2024-05-21,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2024-0000042,2024-05-21,tax_invoice,USD,I,7,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 7,8481,47.05,LS,LS,135786.35,6388747.77,6915819.46,equipment,equipment,6388747.77,0.0,0.0,0.0,76.92,6915819.46,0,0,0,0,0,42
INV-E3204157,LI-0000043,INV-F87D6BD4,2026-05-08 18:01:39,invoice,ocr_pdf,2020-06-02,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2020-0000043,2020-06-02,tax_invoice,USD,I,8,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 8,7213,12.3,LS,LS,490353.87,6031352.6,6031352.6,equipment,equipment,6031352.6,0.0,0.0,0.0,46.32,6031352.6,0,0,0,0,0,43
INV-364FA37A,LI-0000044,INV-52098B83,2026-05-08 18:01:39,invoice,ocr_pdf,2020-12-17,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2020-0000044,2020-12-17,tax_invoice,USD,I,9,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 9,8544,48.04,LS,LS,391332.41,18799608.98,18799608.98,equipment,equipment,18799608.98,0.0,0.0,0.0,396.89,18799608.98,0,0,0,0,0,44
INV-D44624E1,LI-0000045,INV-F9B6D356,2026-05-08 18:01:39,invoice,ocr_pdf,2024-04-01,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2024-0000045,2024-04-01,tax_invoice,USD,I,10,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 10,8708,40.61,LS,LS,141366.53,5740894.78,6214518.6,equipment,equipment,5740894.78,0.0,0.0,0.0,383.61,6214518.6,0,0,0,0,0,45
INV-8C705E6D,LI-0000046,INV-25732592,2026-05-08 18:01:39,invoice,ocr_pdf,2023-05-10,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2023-0000046,2023-05-10,tax_invoice,USD,I,11,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 11,2523,44.04,LS,LS,408137.22,17974363.17,18873081.33,equipment,equipment,17974363.17,0.0,0.0,0.0,281.1,18873081.33,0,0,0,0,0,46
INV-53D8D1B7,LI-0000047,INV-857840B4,2026-05-08 18:01:39,invoice,ocr_pdf,2024-01-10,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2024-0000047,2024-01-10,tax_invoice,USD,I,12,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 12,7306,35.91,LS,LS,350533.63,12587662.65,13217045.78,equipment,equipment,12587662.65,0.0,0.0,0.0,416.24,13217045.78,0,1,0,0,0,47
INV-41D09D3F,LI-0000048,INV-885A2475,2026-05-08 18:01:39,invoice,ocr_pdf,2022-05-26,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2022-0000048,2022-05-26,tax_invoice,USD,I,13,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 13,3926,12.09,LS,LS,295894.23,3577361.24,3577361.24,equipment,equipment,3577361.24,0.0,0.0,0.0,34.21,3577361.24,0,0,0,0,0,48
INV-D1AC841B,LI-0000049,INV-D4091F51,2026-05-08 18:01:39,invoice,ocr_pdf,2022-05-31,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2022-0000049,2022-05-31,tax_invoice,USD,I,14,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 14,7306,37.27,LS,LS,264969.79,9875424.07,9875424.07,equipment,equipment,9875424.07,0.0,0.0,0.0,9.82,9875424.07,0,0,0,0,0,49
INV-1B1E30F7,LI-0000050,INV-E3BF8E41,2026-05-08 18:01:39,invoice,ocr_pdf,2023-03-05,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2023-0000050,2023-03-05,tax_invoice,USD,I,15,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 15,8544,44.36,LS,LS,237434.56,10532597.08,10532597.08,equipment,equipment,10532597.08,0.0,0.0,0.0,382.71,10532597.08,0,0,0,0,0,50
INV-DF9552A3,LI-0000051,INV-2D9233C8,2026-05-08 18:01:39,invoice,ocr_pdf,2021-12-01,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,B-2021-0000051,2021-12-01,tax_invoice,USD,I,16,Equipment supply — Quebrada Blanca Phase 2 Copper Mine Lot 16,8537,8.92,LS,LS,97672.14,871235.49,871235.49,equipment,equipment,871235.49,0.0,0.0,0.0,102.82,871235.49,0,0,0,0,0,51
INV-493A0A00,LI-0000052,INV-F990C97F,2026-05-08 18:01:39,invoice,ocr_pdf,2020-12-21,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-INF-003,BEC-INF-RYD,Riyadh Metro Project,Arriyadh Development Authority,Riyadh,RD,infrastructure,8000000000,1,completed,B-2020-0000052,2020-12-21,tax_invoice,USD,RD,1,Equipment supply — Riyadh Metro Project Lot 1,7304,41.8,LS,LS,443781.22,18550055.0,20080434.54,equipment,equipment,18550055.0,0.0,0.0,0.0,165.61,20080434.54,0,0,0,0,0,52
INV-896E680F,LI-0000053,INV-EE42F4E0,2026-05-08 18:01:39,invoice,ocr_pdf,2020-06-28,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-INF-003,BEC-INF-RYD,Riyadh Metro Project,Arriyadh Development Authority,Riyadh,RD,infrastructure,8000000000,1,completed,B-2020-0000053,2020-06-28,tax_invoice,USD,RD,2,Equipment supply — Riyadh Metro Project Lot 2,8708,28.91,LS,LS,6831.89,197509.94,207385.44,equipment,equipment,197509.94,0.0,0.0,0.0,174.57,207385.44,0,0,0,0,0,53
INV-9833D906,LI-0000054,INV-CA4A27D4,2026-05-08 18:01:39,invoice,ocr_pdf,2019-11-03,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-INF-003,BEC-INF-RYD,Riyadh Metro Project,Arriyadh Development Authority,Riyadh,RD,infrastructure,8000000000,1,completed,B-2019-0000054,2019-11-03,tax_invoice,USD,RD,3,Equipment supply — Riyadh Metro Project Lot 3,8708,2.33,LS,LS,385303.02,897756.04,971820.91,equipment,equipment,897756.04,0.0,0.0,0.0,8.47,971820.91,0,0,0,0,0,54
INV-3CD012CD,LI-0000055,INV-795D05DD,2026-05-08 18:01:39,invoice,ocr_pdf,2019-01-28,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-INF-003,BEC-INF-RYD,Riyadh Metro Project,Arriyadh Development Authority,Riyadh,RD,infrastructure,8000000000,1,completed,B-2019-0000055,2019-01-28,tax_invoice,USD,RD,4,Equipment supply — Riyadh Metro Project Lot 4,7213,2.11,LS,LS,292975.55,618178.41,669178.13,equipment,equipment,618178.41,0.0,0.0,0.0,52.14,669178.13,0,0,0,0,0,55
INV-CE089C60,LI-0000056,INV-2FD8CE80,2026-05-08 18:01:39,invoice,ocr_pdf,2018-07-14,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-INF-003,BEC-INF-RYD,Riyadh Metro Project,Arriyadh Development Authority,Riyadh,RD,infrastructure,8000000000,1,completed,B-2018-0000056,2018-07-14,tax_invoice,USD,RD,5,Equipment supply — Riyadh Metro Project Lot 5,8708,15.48,LS,LS,337791.61,5229014.12,5229014.12,equipment,equipment,5229014.12,0.0,0.0,0.0,131.17,5229014.12,0,0,0,0,0,56
INV-B7ECD5C2,LI-0000057,INV-0FE9FC0C,2026-05-08 18:01:39,invoice,ocr_pdf,2020-06-12,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-INF-003,BEC-INF-RYD,Riyadh Metro Project,Arriyadh Development Authority,Riyadh,RD,infrastructure,8000000000,1,completed,B-2020-0000057,2020-06-12,tax_invoice,USD,RD,6,Equipment supply — Riyadh Metro Project Lot 6,8413,24.07,LS,LS,475771.38,11451817.12,11451817.12,equipment,equipment,11451817.12,0.0,0.0,0.0,301.75,11451817.12,0,0,0,0,0,57
INV-558CF8D4,LI-0000058,INV-A01C18C5,2026-05-08 18:01:39,invoice,ocr_pdf,2019-06-27,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-INF-003,BEC-INF-RYD,Riyadh Metro Project,Arriyadh Development Authority,Riyadh,RD,infrastructure,8000000000,1,completed,B-2019-0000058,2019-06-27,tax_invoice,USD,RD,7,Equipment supply — Riyadh Metro Project Lot 7,8413,21.56,LS,LS,376341.36,8113919.72,8113919.72,equipment,equipment,8113919.72,0.0,0.0,0.0,255.87,8113919.72,0,0,0,0,0,58
INV-C10BE465,LI-0000059,INV-18E08CE1,2026-05-08 18:01:39,invoice,ocr_pdf,2015-05-28,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-INF-003,BEC-INF-RYD,Riyadh Metro Project,Arriyadh Development Authority,Riyadh,RD,infrastructure,8000000000,1,completed,B-2015-0000059,2015-05-28,tax_invoice,USD,RD,8,Equipment supply — Riyadh Metro Project Lot 8,8481,19.07,LS,LS,201583.6,3844199.25,4036409.21,equipment,equipment,3844199.25,0.0,0.0,0.0,302.57,4036409.21,0,0,0,0,0,59
INV-63C96F89,LI-0000060,INV-AA468864,2026-05-08 18:01:39,invoice,ocr_pdf,2017-06-21,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-INF-003,BEC-INF-RYD,Riyadh Metro Project,Arriyadh Development Authority,Riyadh,RD,infrastructure,8000000000,1,completed,B-2017-0000060,2017-06-21,tax_invoice,USD,RD,9,Equipment supply — Riyadh Metro Project Lot 9,7304,14.64,LS,LS,145258.87,2126589.86,2126589.86,equipment,equipment,2126589.86,0.0,0.0,0.0,90.41,2126589.86,0,0,0,0,0,60
INV-DC52E60B,LI-0000061,INV-6ABF176F,2026-05-08 18:01:39,invoice,ocr_pdf,2017-11-15,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-INF-003,BEC-INF-RYD,Riyadh Metro Project,Arriyadh Development Authority,Riyadh,RD,infrastructure,8000000000,1,completed,B-2017-0000061,2017-11-15,tax_invoice,USD,RD,10,Equipment supply — Riyadh Metro Project Lot 10,8481,15.68,LS,LS,372099.47,5834519.69,6126245.67,equipment,equipment,5834519.69,0.0,0.0,0.0,357.6,6126245.67,0,0,0,0,0,61
INV-3794F8C2,LI-0000062,INV-D31E0FBD,2026-05-08 18:01:39,invoice,ocr_pdf,2024-10-16,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-NUC-002,BEC-NUC-STR,Sizewell C Nuclear Power Station,EDF Energy,Suffolk,SUF,nuclear_power,20000000000,1,active,B-2024-0000062,2024-10-16,tax_invoice,USD,SUF,1,Equipment supply — Sizewell C Nuclear Power Station Lot 1,3926,16.66,LS,LS,287805.56,4794840.63,5034582.66,equipment,equipment,4794840.63,0.0,0.0,0.0,252.66,5034582.66,0,0,0,0,0,62
INV-64DAB599,LI-0000063,INV-8C3203BB,2026-05-08 18:01:39,invoice,ocr_pdf,2024-02-09,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-NUC-002,BEC-NUC-STR,Sizewell C Nuclear Power Station,EDF Energy,Suffolk,SUF,nuclear_power,20000000000,1,active,B-2024-0000063,2024-02-09,tax_invoice,USD,SUF,2,Equipment supply — Sizewell C Nuclear Power Station Lot 2,8544,17.17,LS,LS,8852.36,151995.02,151995.02,equipment,equipment,151995.02,0.0,0.0,0.0,166.17,151995.02,0,0,0,0,0,63
INV-1480656B,LI-0000064,INV-AF90DF17,2026-05-08 18:01:39,invoice,ocr_pdf,2024-08-01,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-NUC-002,BEC-NUC-STR,Sizewell C Nuclear Power Station,EDF Energy,Suffolk,SUF,nuclear_power,20000000000,1,active,B-2024-0000064,2024-08-01,tax_invoice,USD,SUF,3,Equipment supply — Sizewell C Nuclear Power Station Lot 3,8481,5.96,LS,LS,445093.82,2652759.17,2871611.8,equipment,equipment,2652759.17,0.0,0.0,0.0,400.13,2871611.8,0,0,0,0,0,64
INV-513E5FA8,LI-0000065,INV-FB95289D,2026-05-08 18:01:39,invoice,ocr_pdf,2024-06-21,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-NUC-002,BEC-NUC-STR,Sizewell C Nuclear Power Station,EDF Energy,Suffolk,SUF,nuclear_power,20000000000,1,active,B-2024-0000065,2024-06-21,tax_invoice,USD,SUF,4,Equipment supply — Sizewell C Nuclear Power Station Lot 4,8481,7.53,LS,LS,54545.43,410727.09,444612.07,equipment,equipment,410727.09,0.0,0.0,0.0,431.27,444612.07,0,0,0,0,0,65
INV-0F55E269,LI-0000066,INV-53BB6FF8,2026-05-08 18:01:39,invoice,ocr_pdf,2024-04-16,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-NUC-002,BEC-NUC-STR,Sizewell C Nuclear Power Station,EDF Energy,Suffolk,SUF,nuclear_power,20000000000,1,active,B-2024-0000066,2024-04-16,tax_invoice,USD,SUF,5,Equipment supply — Sizewell C Nuclear Power Station Lot 5,8708,45.5,LS,LS,345576.31,15723722.11,15723722.11,equipment,equipment,15723722.11,0.0,0.0,0.0,271.92,15723722.11,0,0,0,0,0,66
INV-039DF8B3,LI-0000067,INV-510BCBB1,2026-05-08 18:01:39,invoice,ocr_pdf,2024-04-11,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-NUC-002,BEC-NUC-STR,Sizewell C Nuclear Power Station,EDF Energy,Suffolk,SUF,nuclear_power,20000000000,1,active,B-2024-0000067,2024-04-11,tax_invoice,USD,SUF,6,Equipment supply — Sizewell C Nuclear Power Station Lot 6,8708,16.59,LS,LS,142168.31,2358572.26,2553154.47,equipment,equipment,2358572.26,0.0,0.0,0.0,282.57,2553154.47,0,0,0,0,0,67
INV-D32E9951,LI-0000068,INV-673ED121,2026-05-08 18:01:39,invoice,ocr_pdf,2024-10-22,Bigge,81-4428303,79-799044-5635,San Leandro,CA,procurement@bigge.com,+1-733-461-7866,Bank of America,00000000-0000-0000-0000-0000b2a8979c,VND-B-002,Bigge,supplier,equipment,4.9,A,0,1,0,PROJ-NUC-002,BEC-NUC-STR,Sizewell C Nuclear Power Station,EDF Energy,Suffolk,SUF,nuclear_power,20000000000,1,active,B-2024-0000068,2024-10-22,tax_invoice,USD,SUF,7,Equipment supply — Sizewell C Nuclear Power Station Lot 7,8544,19.63,LS,LS,386879.01,7594434.97,7594434.97,equipment,equipment,7594434.97,0.0,0.0,0.0,248.19,7594434.97,0,0,0,0,0,68
